Year,Quarter,Energy,Unnamed: 3,Unnamed: 4,Unnamed: 5,Industrial Processes and Product Use,Agriculture,Waste,"Land Use, Land Use Change and Forestry (LULUCF)",National Inventory Total
2019-20,2019-09-01,43.688475625378935,25.917497695924002,25.684835600463725,13.949649191907447,8.030962953619287,18.259796763233734,3.3910069340881788,-10.684758566570606,128.23746619804473
,2019-12-01,42.27212336866718,23.551825399041274,26.30706735937513,13.53106086952112,8.021362177348083,18.259796763233734,3.3910069340881788,-10.684758566570606,124.64948430470407
,2020-03-01,44.28337863340073,22.62561789558985,24.336603938100588,12.734180022681288,7.908296209665059,18.061320711459455,3.3541481630654815,-10.568619886499189,122.73492568746326
,2020-06-01,41.79368796399576,26.868954765963288,17.79626713129952,13.354939153172765,7.9379815342038755,18.06132071145945,3.3541481630654806,-10.568619886499183,118.59867953666095
2020-21,2020-09-01,42.21711987330902,26.819248727088095,20.940673038089752,12.46224555289566,8.210302470448811,19.7243573766394,3.3670033231931584,-16.09646674794447,117.64448361371942
,2020-12-01,39.08527561363153,24.335198907752513,23.42980869937293,11.790069438164307,8.338304040274856,19.7243573766394,3.3670033231931584,-16.09646674794447,113.97355065108422
,2021-03-01,40.654339359909386,22.484382890135528,22.938845944974634,12.208915591535224,8.13925901939686,19.295566998886375,3.2938075987759166,-15.746543557771764,113.26857384584218
,2021-06-01,41.327947948449314,27.290582043455768,23.699196403235852,12.340804814888129,8.304433401297892,19.509962187762888,3.3304054609845353,-15.921505152858117,119.88182710721625
2021-22,2021-09-01,40.89798778035,27.196886147934606,20.92624686907766,12.807513429735332,8.171599742607892,19.97295198307329,3.4328168416318308,-16.09646674794447,117.30953604646615
,2021-12-01,37.16011042185282,25.700129556705235,23.923043923591788,12.045785356945194,8.31919825006653,19.972951983073287,3.4328168416318303,-16.096466747944465,114.45756958592223
,2022-03-01,39.895147613824484,24.125751956959753,23.130085179865013,11.645271998464901,7.936469296384117,19.538757374745607,3.358190388552877,-15.746543557771762,113.88313025102502
,2022-06-01,39.620684353109354,26.24803360844519,23.68711379443325,12.153816195596693,8.168488253915905,19.755854678909447,3.395503615092354,-15.921505152858114,117.1079893466441
2022-23,2022-09-01,40.320579005814025,26.711884039593482,24.157983467258813,12.182245625342214,8.114047377932035,20.748762884346952,3.432816841631829,-16.09646674794447,119.57185249397489
,2022-12-01,34.802820573878066,25.809717591966756,25.096960636284916,12.11428202257814,8.170983353509198,20.74876288434695,3.432816841631829,-16.096466747944465,114.07987715625138
,2023-03-01,38.25484442903812,24.667798679275045,24.588875239105455,11.833419647005842,7.857638174371672,20.297702821643757,3.358190388552874,-15.746543557771762,115.111925821221
,2023-06-01,38.63071245122185,26.93340585144044,24.589689560440878,12.180177850724958,8.025995649995357,20.297702821643735,3.395503615092353,-15.921505152858114,118.13168264770144
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"Source: Department of Climate Change, Energy, the Environment and Water",,,,,,,,,,
